"Date","Price","Open","High","Low","Change %"
"Jun 19, 2019","2.6128","2.6176","2.6214","2.6096","-0.17%"
"Jun 18, 2019","2.6172","2.6027","2.6185","2.5907","0.55%"
"Jun 17, 2019","2.6028","2.6068","2.6127","2.5997","-0.28%"
"Jun 14, 2019","2.6101","2.6092","2.6115","2.5989","0.04%"
"Jun 13, 2019","2.6090","2.6132","2.6145","2.5997","-0.18%"
"Jun 12, 2019","2.6138","2.6211","2.6222","2.6095","-0.29%"
"Jun 11, 2019","2.6213","2.6234","2.6263","2.6163","-0.13%"
"Jun 10, 2019","2.6248","2.6309","2.6414","2.6204","-0.22%"
"Jun 07, 2019","2.6305","2.6439","2.6484","2.6280","-0.51%"
"Jun 06, 2019","2.6439","2.6570","2.6599","2.6410","-0.49%"
"Jun 05, 2019","2.6570","2.6576","2.6618","2.6467","-0.02%"
"Jun 04, 2019","2.6576","2.6560","2.6630","2.6486","0.06%"
"Jun 03, 2019","2.6559","2.6587","2.6672","2.6514","-0.20%"
"May 31, 2019","2.6611","2.6649","2.6682","2.6520","-0.15%"
"May 30, 2019","2.6650","2.6688","2.6749","2.6587","-0.12%"
"May 29, 2019","2.6682","2.6657","2.6739","2.6618","0.07%"
"May 28, 2019","2.6664","2.6512","2.6673","2.6496","0.56%"
"May 27, 2019","2.6516","2.6474","2.6594","2.6474","0.00%"
"May 24, 2019","2.6515","2.6561","2.6583","2.6458","-0.20%"
"May 23, 2019","2.6568","2.6566","2.6637","2.6500","-0.02%"
"May 22, 2019","2.6573","2.6554","2.6625","2.6510","0.06%"
"May 21, 2019","2.6556","2.6603","2.6660","2.6463","-0.22%"
"May 20, 2019","2.6614","2.6730","2.6793","2.6574","0.41%"
"May 17, 2019","2.6505","2.6530","2.6557","2.6465","-0.12%"
"May 16, 2019","2.6538","2.6601","2.6616","2.6456","-0.23%"
"May 15, 2019","2.6599","2.6705","2.6721","2.6561","-0.40%"
"May 14, 2019","2.6706","2.6656","2.6726","2.6598","0.21%"
"May 13, 2019","2.6650","2.6740","2.6774","2.6597","-0.47%"
"May 10, 2019","2.6776","2.6784","2.6848","2.6707","-0.05%"
"May 09, 2019","2.6789","2.6808","2.6835","2.6666","-0.04%"
"May 08, 2019","2.6801","2.6869","2.6919","2.6784","-0.30%"
"May 07, 2019","2.6881","2.6747","2.6955","2.6697","0.55%"
"May 06, 2019","2.6734","2.6665","2.6799","2.6576","-0.31%"
"May 03, 2019","2.6816","2.6856","2.6928","2.6780","-0.12%"
"May 02, 2019","2.6848","2.6837","2.6896","2.6742","0.03%"
"May 01, 2019","2.6841","2.6942","2.6974","2.6766","-0.35%"
"Apr 30, 2019","2.6936","2.7069","2.7121","2.6858","-0.54%"
"Apr 29, 2019","2.7081","2.7137","2.7199","2.7078","-0.20%"
"Apr 26, 2019","2.7134","2.7033","2.7176","2.7011","0.34%"
"Apr 25, 2019","2.7043","2.7033","2.7071","2.6957","0.09%"
"Apr 24, 2019","2.7020","2.7106","2.7134","2.6841","-0.29%"
