"Date","Price","Open","High","Low","Change %"
"Aug 13, 2019","6.0365","6.0222","6.0599","6.0089","0.24%"
"Aug 12, 2019","6.0219","6.0283","6.0553","6.0101","-0.07%"
"Aug 09, 2019","6.0259","6.0728","6.0883","6.0185","-0.76%"
"Aug 08, 2019","6.0720","6.0509","6.1031","6.0391","0.38%"
"Aug 07, 2019","6.0489","6.0190","6.0748","5.9519","0.46%"
"Aug 06, 2019","6.0214","6.0321","6.0581","6.0138","-0.18%"
"Aug 05, 2019","6.0321","6.0558","6.0640","6.0199","-0.50%"
"Aug 02, 2019","6.0622","6.0431","6.0733","6.0378","0.30%"
"Aug 01, 2019","6.0442","6.0686","6.0925","6.0428","-0.38%"
"Jul 31, 2019","6.0674","6.0122","6.0721","6.0073","0.89%"
"Jul 30, 2019","6.0138","6.0018","6.0267","5.9978","0.21%"
"Jul 29, 2019","6.0010","6.0286","6.0295","5.9963","-0.36%"
"Jul 26, 2019","6.0226","6.0306","6.0405","6.0176","-0.15%"
"Jul 25, 2019","6.0314","6.0326","6.0401","6.0183","0.01%"
"Jul 24, 2019","6.0305","6.0775","6.0808","6.0199","-0.79%"
"Jul 23, 2019","6.0787","6.0553","6.0988","6.0529","0.37%"
"Jul 22, 2019","6.0561","6.0365","6.0637","6.0290","0.31%"
"Jul 19, 2019","6.0373","6.0422","6.0507","6.0277","-0.05%"
"Jul 18, 2019","6.0406","6.0215","6.0624","6.0141","0.33%"
"Jul 17, 2019","6.0210","6.0122","6.0251","6.0009","0.14%"
"Jul 16, 2019","6.0126","6.0133","6.0207","6.0012","-0.00%"
"Jul 15, 2019","6.0127","5.9734","6.0133","5.9734","0.41%"
"Jul 12, 2019","5.9880","5.9565","6.0006","5.9511","0.53%"
"Jul 11, 2019","5.9564","5.9700","5.9782","5.9525","-0.25%"
"Jul 10, 2019","5.9713","5.9935","5.9967","5.9661","-0.39%"
"Jul 09, 2019","5.9946","6.0260","6.0309","5.9840","-0.51%"
"Jul 08, 2019","6.0255","6.0145","6.0358","6.0054","0.18%"
"Jul 05, 2019","6.0149","5.9875","6.0183","5.9859","0.39%"
"Jul 04, 2019","5.9913","6.0018","6.0087","5.9867","-0.14%"
"Jul 03, 2019","5.9994","5.9920","6.0164","5.9821","0.13%"
"Jul 02, 2019","5.9919","5.9768","5.9975","5.9712","0.25%"
"Jul 01, 2019","5.9770","5.9912","6.0034","5.9532","-0.23%"
"Jun 28, 2019","5.9905","5.9669","5.9950","5.9553","0.39%"
"Jun 27, 2019","5.9674","5.9349","5.9712","5.9287","0.56%"
"Jun 26, 2019","5.9341","5.9384","5.9581","5.9243","-0.09%"
"Jun 25, 2019","5.9397","5.9047","5.9492","5.8979","0.60%"
"Jun 24, 2019","5.9043","5.8878","5.9175","5.8827","0.36%"
"Jun 21, 2019","5.8834","5.9231","5.9390","5.8819","-0.67%"
"Jun 20, 2019","5.9228","5.9904","5.9920","5.9142","-1.14%"
"Jun 19, 2019","5.9913","6.0114","6.0195","5.9818","-0.35%"
"Jun 18, 2019","6.0122","5.9864","6.0144","5.9600","0.45%"
"Jun 17, 2019","5.9855","5.9826","5.9993","5.9688","-0.10%"
"Jun 14, 2019","5.9913","6.0003","6.0045","5.9734","-0.17%"
"Jun 13, 2019","6.0015","5.9993","6.0100","5.9688","0.04%"
"Jun 12, 2019","5.9991","6.0069","6.0099","5.9897","-0.16%"
"Jun 11, 2019","6.0089","6.0314","6.0419","5.9978","-0.34%"
"Jun 10, 2019","6.0297","6.0472","6.0636","6.0129","-0.12%"
"Jun 07, 2019","6.0372","6.0649","6.0754","6.0292","-0.47%"
"Jun 06, 2019","6.0656","6.0911","6.0962","6.0629","-0.42%"
"Jun 05, 2019","6.0911","6.0803","6.0944","6.0573","0.20%"
"Jun 04, 2019","6.0791","6.0748","6.0924","6.0522","0.06%"
"Jun 03, 2019","6.0757","6.0721","6.0932","6.0570","-0.02%"
"May 31, 2019","6.0770","6.0643","6.0843","6.0565","0.23%"
"May 30, 2019","6.0629","6.0563","6.0745","6.0440","0.14%"
"May 29, 2019","6.0542","6.0378","6.0702","6.0292","0.22%"
"May 28, 2019","6.0410","6.0244","6.0436","6.0098","0.29%"
"May 27, 2019","6.0238","6.0150","6.0375","6.0150","0.16%"
"May 24, 2019","6.0142","6.0442","6.0469","6.0122","-0.49%"
"May 23, 2019","6.0438","6.0274","6.0454","6.0115","0.28%"
"May 22, 2019","6.0272","6.0289","6.0411","6.0083","-0.05%"
"May 21, 2019","6.0301","6.0710","6.0881","6.0198","-0.72%"
"May 20, 2019","6.0737","6.0827","6.1068","6.0553","0.57%"
"May 17, 2019","6.0390","6.0279","6.0452","6.0202","0.18%"
"May 16, 2019","6.0283","6.0382","6.0454","6.0099","-0.18%"
"May 15, 2019","6.0389","6.0737","6.0753","6.0342","-0.55%"
"May 14, 2019","6.0725","6.0899","6.0944","6.0546","-0.26%"
"May 13, 2019","6.0885","6.0904","6.1207","6.0616","-0.18%"
"May 10, 2019","6.0995","6.1374","6.1519","6.0920","-0.65%"
"May 09, 2019","6.1391","6.1307","6.1414","6.0945","0.15%"
"May 08, 2019","6.1296","6.1276","6.1515","6.1170","-0.02%"
"May 07, 2019","6.1307","6.0963","6.1463","6.0849","0.59%"
"May 06, 2019","6.0949","6.0739","6.1283","6.0575","-0.28%"
"May 03, 2019","6.1122","6.1324","6.1508","6.1033","-0.28%"
"May 02, 2019","6.1296","6.0838","6.1383","6.0755","0.73%"
"May 01, 2019","6.0853","6.0847","6.0984","6.0677","0.03%"
"Apr 30, 2019","6.0834","6.1093","6.1165","6.0682","-0.44%"
"Apr 29, 2019","6.1101","6.1075","6.1297","6.1014","-0.02%"
"Apr 26, 2019","6.1114","6.0817","6.1245","6.0752","0.47%"
"Apr 25, 2019","6.0826","6.0613","6.1011","6.0544","0.37%"
"Apr 24, 2019","6.0600","6.0687","6.0776","6.0207","-0.14%"
"Apr 23, 2019","6.0682","6.0602","6.0893","6.0499","0.10%"
"Apr 22, 2019","6.0623","6.0789","6.0980","6.0554","-0.42%"
"Apr 19, 2019","6.0876","6.0873","6.0950","6.0745","-0.03%"
"Apr 18, 2019","6.0892","6.0968","6.1342","6.0812","-0.14%"
"Apr 17, 2019","6.0976","6.0948","6.1147","6.0762","0.05%"
"Apr 16, 2019","6.0946","6.0955","6.0956","6.0578","0.00%"
"Apr 15, 2019","6.0943","6.0871","6.1028","6.0787","0.09%"
"Apr 12, 2019","6.0891","6.0823","6.1113","6.0601","0.12%"
"Apr 11, 2019","6.0819","6.0921","6.0967","6.0718","-0.20%"
"Apr 10, 2019","6.0938","6.0983","6.1205","6.0703","-0.04%"
"Apr 09, 2019","6.0963","6.0911","6.1132","6.0815","0.08%"
"Apr 08, 2019","6.0913","6.1071","6.1236","6.0742","-0.42%"
"Apr 05, 2019","6.1170","6.1162","6.1322","6.1071","0.00%"
"Apr 04, 2019","6.1170","6.0975","6.1238","6.0884","0.33%"
"Apr 03, 2019","6.0971","6.0827","6.1045","6.0666","0.25%"
"Apr 02, 2019","6.0819","6.1045","6.1242","6.0762","-0.37%"
"Apr 01, 2019","6.1042","6.1357","6.1426","6.1015","-0.26%"
"Mar 29, 2019","6.1201","6.1142","6.1332","6.0984","0.10%"
"Mar 28, 2019","6.1138","6.1149","6.1491","6.1052","0.01%"
"Mar 27, 2019","6.1134","6.0940","6.1254","6.0741","0.27%"
"Mar 26, 2019","6.0968","6.0702","6.1065","6.0610","0.44%"
"Mar 25, 2019","6.0698","6.0595","6.0767","6.0400","0.15%"
"Mar 22, 2019","6.0607","6.0129","6.0916","5.9992","0.78%"
"Mar 21, 2019","6.0138","6.0507","6.0861","6.0081","-0.58%"
