"Date","Price","Open","High","Low","Change %"
"Apr 17, 2019","8.8625","8.8486","8.8853","8.8461","0.17%"
"Apr 16, 2019","8.8475","8.8621","8.8724","8.8450","-0.21%"
"Apr 15, 2019","8.8665","8.8628","8.8788","8.8570","0.02%"
"Apr 12, 2019","8.8644","8.8265","8.8843","8.8249","0.45%"
"Apr 11, 2019","8.8249","8.8346","8.8566","8.8237","-0.11%"
"Apr 10, 2019","8.8346","8.8300","8.8462","8.8003","0.03%"
"Apr 09, 2019","8.8316","8.8432","8.8501","8.8262","-0.06%"
"Apr 08, 2019","8.8366","8.8054","8.8483","8.8013","0.37%"
"Apr 05, 2019","8.8039","8.8092","8.8277","8.7997","-0.04%"
"Apr 04, 2019","8.8074","8.8186","8.8299","8.7949","-0.13%"
"Apr 03, 2019","8.8185","8.7936","8.8353","8.7911","0.26%"
"Apr 02, 2019","8.7957","8.8051","8.8076","8.7787","-0.07%"
"Apr 01, 2019","8.8019","8.8049","8.8310","8.7934","-0.05%"
"Mar 29, 2019","8.8061","8.8087","8.8300","8.7986","-0.10%"
"Mar 28, 2019","8.8150","8.8294","8.8427","8.8033","-0.12%"
"Mar 27, 2019","8.8252","8.8446","8.8605","8.8239","-0.20%"
"Mar 26, 2019","8.8430","8.8773","8.8926","8.8407","-0.39%"
"Mar 25, 2019","8.8773","8.8839","8.8938","8.8552","-0.01%"
"Mar 22, 2019","8.8785","8.9255","8.9403","8.8454","-0.53%"
"Mar 21, 2019","8.9255","8.9590","8.9779","8.9011","-0.38%"
"Mar 20, 2019","8.9595","8.9107","8.9886","8.8981","0.55%"
